"DF","PR","repeat","gamma","x"
1.0,1.6475489724420658,4,0.018478497974222907,0.5712380992062666
1.6475489724420658,1.6475489724420658,4,0.018478497974222907,0.6310285202391617
2.7144176165949068,1.6475489724420658,4,0.018478497974222907,0.6585904460323744
4.47213595499958,1.6475489724420658,4,0.018478497974222907,0.7988375242182455
7.368062997280774,1.6475489724420658,4,0.018478497974222907,0.8768567321514135
12.139244620058346,1.6475489724420658,4,0.018478497974222907,0.9236057582133705
20.000000000000004,1.6475489724420658,4,0.018478497974222907,0.9535218016291327
1.0,2.7144176165949068,4,0.018478497974222907,0.6653611383096185
1.6475489724420658,2.7144176165949068,4,0.018478497974222907,0.680089998125039
2.7144176165949068,2.7144176165949068,4,0.018478497974222907,0.7858794608445657
4.47213595499958,2.7144176165949068,4,0.018478497974222907,0.867877752546822
7.368062997280774,2.7144176165949068,4,0.018478497974222907,0.9350221870377701
12.139244620058346,2.7144176165949068,4,0.018478497974222907,0.9741463719505844
20.000000000000004,2.7144176165949068,4,0.018478497974222907,0.9949584383658674
1.0,4.47213595499958,4,0.018478497974222907,0.819670423532843
1.6475489724420658,4.47213595499958,4,0.018478497974222907,0.9998750026041124
2.7144176165949068,4.47213595499958,4,0.018478497974222907,0.9999791671006854
4.47213595499958,4.47213595499958,4,0.018478497974222907,0.962104956146747
7.368062997280774,4.47213595499958,4,0.018478497974222907,0.9999583342013708
12.139244620058346,4.47213595499958,4,0.018478497974222907,0.999583342013708
20.000000000000004,4.47213595499958,4,0.018478497974222907,0.9999791671006854
1.0,7.368062997280774,4,0.018478497974222907,0.9999583342013708
1.6475489724420658,7.368062997280774,4,0.018478497974222907,0.9999791671006854
2.7144176165949068,7.368062997280774,4,0.018478497974222907,0.9999375013020562
4.47213595499958,7.368062997280774,4,0.018478497974222907,1.0
7.368062997280774,7.368062997280774,4,0.018478497974222907,1.0
12.139244620058346,7.368062997280774,4,0.018478497974222907,1.0
20.000000000000004,7.368062997280774,4,0.018478497974222907,1.0
1.0,12.139244620058346,4,0.018478497974222907,2.0832899314597614e-5
1.6475489724420658,12.139244620058346,4,0.018478497974222907,0.9993125143226183
2.7144176165949068,12.139244620058346,4,0.018478497974222907,0.9999166684027416
4.47213595499958,12.139244620058346,4,0.018478497974222907,0.9999791671006854
7.368062997280774,12.139244620058346,4,0.018478497974222907,0.9999791671006854
12.139244620058346,12.139244620058346,4,0.018478497974222907,1.0
20.000000000000004,12.139244620058346,4,0.018478497974222907,0.9999791671006854
1.0,20.000000000000004,4,0.018478497974222907,0.0027082769108976897
1.6475489724420658,20.000000000000004,4,0.018478497974222907,0.028999395845919877
2.7144176165949068,20.000000000000004,4,0.018478497974222907,0.3740547071936001
4.47213595499958,20.000000000000004,4,0.018478497974222907,0.9913751796837565
7.368062997280774,20.000000000000004,4,0.018478497974222907,1.0
12.139244620058346,20.000000000000004,4,0.018478497974222907,0.9999791671006854
20.000000000000004,20.000000000000004,4,0.018478497974222907,0.9999791671006854
1.0,1.0,5,0.018478497974222907,0.5835711756005083
1.6475489724420658,1.0,5,0.018478497974222907,0.6018832940980396
2.7144176165949068,1.0,5,0.018478497974222907,0.6585696131330597
4.47213595499958,1.0,5,0.018478497974222907,0.7171933918043374
7.368062997280774,1.0,5,0.018478497974222907,0.7966500697902127
12.139244620058346,1.0,5,0.018478497974222907,0.8699193766796525
20.000000000000004,1.0,5,0.018478497974222907,0.9052728068165247
1.0,1.6475489724420658,5,0.018478497974222907,0.6122372450573946
1.6475489724420658,1.6475489724420658,5,0.018478497974222907,0.6493614716360075
2.7144176165949068,1.6475489724420658,5,0.018478497974222907,0.6846524030749359
4.47213595499958,1.6475489724420658,5,0.018478497974222907,0.7672340159580009
7.368062997280774,1.6475489724420658,5,0.018478497974222907,0.866940272077665
12.139244620058346,1.6475489724420658,5,0.018478497974222907,0.9360221662048708
20.000000000000004,1.6475489724420658,5,0.018478497974222907,0.9506676944230329
1.0,2.7144176165949068,5,0.018478497974222907,0.6136330493114727
1.6475489724420658,2.7144176165949068,5,0.018478497974222907,0.6621320389158559
2.7144176165949068,2.7144176165949068,5,0.018478497974222907,0.8038374200537489
4.47213595499958,2.7144176165949068,5,0.018478497974222907,0.8691277265056978
7.368062997280774,2.7144176165949068,5,0.018478497974222907,0.9439386679444178
12.139244620058346,2.7144176165949068,5,0.018478497974222907,0.9785212808066499
20.000000000000004,2.7144176165949068,5,0.018478497974222907,0.9907293598050041
1.0,4.47213595499958,5,0.018478497974222907,0.9997291723089102
1.6475489724420658,4.47213595499958,5,0.018478497974222907,0.6556113414303869
2.7144176165949068,4.47213595499958,5,0.018478497974222907,0.9152100997895877
4.47213595499958,4.47213595499958,5,0.018478497974222907,1.0
7.368062997280774,4.47213595499958,5,0.018478497974222907,0.9942292868898565
12.139244620058346,4.47213595499958,5,0.018478497974222907,0.9993333472219329
20.000000000000004,4.47213595499958,5,0.018478497974222907,0.9998125039061686
1.0,7.368062997280774,5,0.018478497974222907,0.0
1.6475489724420658,7.368062997280774,5,0.018478497974222907,0.9999791671006854
2.7144176165949068,7.368062997280774,5,0.018478497974222907,0.9999375013020562
4.47213595499958,7.368062997280774,5,0.018478497974222907,0.9997708381075394
7.368062997280774,7.368062997280774,5,0.018478497974222907,0.9999791671006854
12.139244620058346,7.368062997280774,5,0.018478497974222907,1.0
20.000000000000004,7.368062997280774,5,0.018478497974222907,1.0
1.0,12.139244620058346,5,0.018478497974222907,0.0001458302952021833
1.6475489724420658,12.139244620058346,5,0.018478497974222907,0.9991458511281015
2.7144176165949068,12.139244620058346,5,0.018478497974222907,1.0
4.47213595499958,12.139244620058346,5,0.018478497974222907,0.9999791671006854
7.368062997280774,12.139244620058346,5,0.018478497974222907,1.0
12.139244620058346,12.139244620058346,5,0.018478497974222907,1.0
20.000000000000004,12.139244620058346,5,0.018478497974222907,1.0
1.0,20.000000000000004,5,0.018478497974222907,2.0832899314597614e-5
1.6475489724420658,20.000000000000004,5,0.018478497974222907,0.0049165642382450365
2.7144176165949068,20.000000000000004,5,0.018478497974222907,0.3961584133663882
4.47213595499958,20.000000000000004,5,0.018478497974222907,0.9985833628466073
7.368062997280774,20.000000000000004,5,0.018478497974222907,1.0
12.139244620058346,20.000000000000004,5,0.018478497974222907,0.9999791671006854
20.000000000000004,20.000000000000004,5,0.018478497974222907,1.0
1.0,1.0,6,0.018478497974222907,0.5383012853898878
1.6475489724420658,1.0,6,0.018478497974222907,0.5779046269869378
2.7144176165949068,1.0,6,0.018478497974222907,0.6467990250203121
4.47213595499958,1.0,6,0.018478497974222907,0.7400262494531364
7.368062997280774,1.0,6,0.018478497974222907,0.7966917355888419
12.139244620058346,1.0,6,0.018478497974222907,0.8662111206016542
20.000000000000004,1.0,6,0.018478497974222907,0.9138351284348243
1.0,1.6475489724420658,6,0.018478497974222907,0.5716755900918731
1.6475489724420658,1.6475489724420658,6,0.018478497974222907,0.5970917272556822
2.7144176165949068,1.6475489724420658,6,0.018478497974222907,0.6615695506343617
4.47213595499958,1.6475489724420658,6,0.018478497974222907,0.7776087998166705
7.368062997280774,1.6475489724420658,6,0.018478497974222907,0.848773983875336
12.139244620058346,1.6475489724420658,6,0.018478497974222907,0.926168204829066
20.000000000000004,1.6475489724420658,6,0.018478497974222907,0.952209328972313
1.0,2.7144176165949068,6,0.018478497974222907,0.6678194204287411
1.6475489724420658,2.7144176165949068,6,0.018478497974222907,0.6932147246932355
2.7144176165949068,2.7144176165949068,6,0.018478497974222907,0.7954834274285952
4.47213595499958,2.7144176165949068,6,0.018478497974222907,0.8617528801483303
7.368062997280774,2.7144176165949068,6,0.018478497974222907,0.9456052998895856
12.139244620058346,2.7144176165949068,6,0.018478497974222907,0.9698131288931481
20.000000000000004,2.7144176165949068,6,0.018478497974222907,0.9946459448761484
1.0,4.47213595499958,6,0.018478497974222907,0.9991875169267307
1.6475489724420658,4.47213595499958,6,0.018478497974222907,0.9999791671006854
2.7144176165949068,4.47213595499958,6,0.018478497974222907,0.9999791671006854
4.47213595499958,4.47213595499958,6,0.018478497974222907,0.9965000729151476
7.368062997280774,4.47213595499958,6,0.018478497974222907,0.9978333784712818
12.139244620058346,4.47213595499958,6,0.018478497974222907,0.9998333368054833
20.000000000000004,4.47213595499958,6,0.018478497974222907,0.9999791671006854
1.0,7.368062997280774,6,0.018478497974222907,8.333159725839046e-5
1.6475489724420658,7.368062997280774,6,0.018478497974222907,1.0
2.7144176165949068,7.368062997280774,6,0.018478497974222907,0.9999375013020562
4.47213595499958,7.368062997280774,6,0.018478497974222907,0.9999791671006854
7.368062997280774,7.368062997280774,6,0.018478497974222907,0.9999791671006854
12.139244620058346,7.368062997280774,6,0.018478497974222907,1.0
20.000000000000004,7.368062997280774,6,0.018478497974222907,0.9999791671006854
1.0,12.139244620058346,6,0.018478497974222907,1.0
1.6475489724420658,12.139244620058346,6,0.018478497974222907,0.9996666736109664
2.7144176165949068,12.139244620058346,6,0.018478497974222907,0.9996666736109664
4.47213595499958,12.139244620058346,6,0.018478497974222907,1.0
7.368062997280774,12.139244620058346,6,0.018478497974222907,0.9999791671006854
12.139244620058346,12.139244620058346,6,0.018478497974222907,0.9999791671006854
20.000000000000004,12.139244620058346,6,0.018478497974222907,1.0
1.0,20.000000000000004,6,0.018478497974222907,2.0832899314597614e-5
1.6475489724420658,20.000000000000004,6,0.018478497974222907,0.01056227995250099
2.7144176165949068,20.000000000000004,6,0.018478497974222907,0.31972250578112954
4.47213595499958,20.000000000000004,6,0.018478497974222907,0.9954584279494177
7.368062997280774,20.000000000000004,6,0.018478497974222907,0.9999791671006854
12.139244620058346,20.000000000000004,6,0.018478497974222907,1.0
20.000000000000004,20.000000000000004,6,0.018478497974222907,1.0
1.0,1.0,7,0.018478497974222907,0.5591966834024291
1.6475489724420658,1.0,7,0.018478497974222907,0.6193412637236724
2.7144176165949068,1.0,7,0.018478497974222907,0.6469865211141435
4.47213595499958,1.0,7,0.018478497974222907,0.7168808983146184
7.368062997280774,1.0,7,0.018478497974222907,0.7737755463427846
12.139244620058346,1.0,7,0.018478497974222907,0.8423157850878107
20.000000000000004,1.0,7,0.018478497974222907,0.9129393137642966
1.0,1.6475489724420658,7,0.018478497974222907,0.5816128830649362
1.6475489724420658,1.6475489724420658,7,0.018478497974222907,0.6078415033020146
2.7144176165949068,1.6475489724420658,7,0.018478497974222907,0.7174017207974834
4.47213595499958,1.6475489724420658,7,0.018478497974222907,0.791358513364305
7.368062997280774,1.6475489724420658,7,0.018478497974222907,0.8777317139226266
12.139244620058346,1.6475489724420658,7,0.018478497974222907,0.9245640715818421
20.000000000000004,1.6475489724420658,7,0.018478497974222907,0.9506260286244037
1.0,2.7144176165949068,7,0.018478497974222907,0.6957355055103018
1.6475489724420658,2.7144176165949068,7,0.018478497974222907,0.7301931209766463
2.7144176165949068,2.7144176165949068,7,0.018478497974222907,0.7026103622841191
4.47213595499958,2.7144176165949068,7,0.018478497974222907,0.8691068936063832
7.368062997280774,2.7144176165949068,7,0.018478497974222907,0.9411678923355763
12.139244620058346,2.7144176165949068,7,0.018478497974222907,0.9753130143122019
20.000000000000004,2.7144176165949068,7,0.018478497974222907,0.9920418324618238
1.0,4.47213595499958,7,0.018478497974222907,0.9984791983500344
1.6475489724420658,4.47213595499958,7,0.018478497974222907,0.9960834149288557
2.7144176165949068,4.47213595499958,7,0.018478497974222907,0.9997291723089102
4.47213595499958,4.47213595499958,7,0.018478497974222907,1.0
7.368062997280774,4.47213595499958,7,0.018478497974222907,0.9986458615445511
12.139244620058346,4.47213595499958,7,0.018478497974222907,0.9999583342013708
20.000000000000004,4.47213595499958,7,0.018478497974222907,1.0
1.0,7.368062997280774,7,0.018478497974222907,0.9999791671006854
1.6475489724420658,7.368062997280774,7,0.018478497974222907,0.9993750130205621
2.7144176165949068,7.368062997280774,7,0.018478497974222907,1.0
4.47213595499958,7.368062997280774,7,0.018478497974222907,1.0
7.368062997280774,7.368062997280774,7,0.018478497974222907,0.9999791671006854
12.139244620058346,7.368062997280774,7,0.018478497974222907,1.0
20.000000000000004,7.368062997280774,7,0.018478497974222907,1.0
1.0,12.139244620058346,7,0.018478497974222907,0.9995000104164496
1.6475489724420658,12.139244620058346,7,0.018478497974222907,0.9999791671006854
2.7144176165949068,12.139244620058346,7,0.018478497974222907,0.9999583342013708
4.47213595499958,12.139244620058346,7,0.018478497974222907,0.9999791671006854
7.368062997280774,12.139244620058346,7,0.018478497974222907,1.0
12.139244620058346,12.139244620058346,7,0.018478497974222907,1.0
20.000000000000004,12.139244620058346,7,0.018478497974222907,1.0
1.0,20.000000000000004,7,0.018478497974222907,0.004812399741672049
1.6475489724420658,20.000000000000004,7,0.018478497974222907,0.12960146663611175
2.7144176165949068,20.000000000000004,7,0.018478497974222907,0.3445761546634445
4.47213595499958,20.000000000000004,7,0.018478497974222907,0.9997291723089102
7.368062997280774,20.000000000000004,7,0.018478497974222907,0.9999791671006854
12.139244620058346,20.000000000000004,7,0.018478497974222907,0.9999791671006854
20.000000000000004,20.000000000000004,7,0.018478497974222907,0.9999791671006854
1.0,1.0,8,0.018478497974222907,0.5685506551946834
1.6475489724420658,1.0,8,0.018478497974222907,0.6208412324743234
2.7144176165949068,1.0,8,0.018478497974222907,0.6277577550467699
4.47213595499958,1.0,8,0.018478497974222907,0.6984437824211995
7.368062997280774,1.0,8,0.018478497974222907,0.8101914543447012
12.139244620058346,1.0,8,0.018478497974222907,0.8558571696422991
20.000000000000004,1.0,8,0.018478497974222907,0.8995229266056957
1.0,1.6475489724420658,8,0.018478497974222907,0.5765713214308035
1.6475489724420658,1.6475489724420658,8,0.018478497974222907,0.6587779421262057
2.7144176165949068,1.6475489724420658,8,0.018478497974222907,0.704943647007354
4.47213595499958,1.6475489724420658,8,0.018478497974222907,0.7806712360159164
7.368062997280774,1.6475489724420658,8,0.018478497974222907,0.8796066748609404
12.139244620058346,1.6475489724420658,8,0.018478497974222907,0.9157934209703964
20.000000000000004,1.6475489724420658,8,0.018478497974222907,0.9322722443282432
1.0,2.7144176165949068,8,0.018478497974222907,0.6466531947251098
1.6475489724420658,2.7144176165949068,8,0.018478497974222907,0.7529218141288723
2.7144176165949068,2.7144176165949068,8,0.018478497974222907,0.7449428136913814
4.47213595499958,2.7144176165949068,8,0.018478497974222907,0.8448782317035062
7.368062997280774,2.7144176165949068,8,0.018478497974222907,0.9350013541384554
12.139244620058346,2.7144176165949068,8,0.018478497974222907,0.9754171788087748
20.000000000000004,2.7144176165949068,8,0.018478497974222907,0.9932918064206996
1.0,4.47213595499958,8,0.018478497974222907,0.9993958459198766
1.6475489724420658,4.47213595499958,8,0.018478497974222907,0.9145434470115206
2.7144176165949068,4.47213595499958,8,0.018478497974222907,0.9999791671006854
4.47213595499958,4.47213595499958,8,0.018478497974222907,0.9952292660569572
7.368062997280774,4.47213595499958,8,0.018478497974222907,0.9994791775171351
12.139244620058346,4.47213595499958,8,0.018478497974222907,0.9996041749130227
20.000000000000004,4.47213595499958,8,0.018478497974222907,1.0
1.0,7.368062997280774,8,0.018478497974222907,2.0832899314597614e-5
1.6475489724420658,7.368062997280774,8,0.018478497974222907,1.0
2.7144176165949068,7.368062997280774,8,0.018478497974222907,0.9999791671006854
4.47213595499958,7.368062997280774,8,0.018478497974222907,1.0
7.368062997280774,7.368062997280774,8,0.018478497974222907,0.9999791671006854
12.139244620058346,7.368062997280774,8,0.018478497974222907,0.9999791671006854
20.000000000000004,7.368062997280774,8,0.018478497974222907,0.9999791671006854
1.0,12.139244620058346,8,0.018478497974222907,2.0832899314597614e-5
1.6475489724420658,12.139244620058346,8,0.018478497974222907,0.9991458511281015
2.7144176165949068,12.139244620058346,8,0.018478497974222907,1.0
4.47213595499958,12.139244620058346,8,0.018478497974222907,1.0
7.368062997280774,12.139244620058346,8,0.018478497974222907,1.0
12.139244620058346,12.139244620058346,8,0.018478497974222907,1.0
20.000000000000004,12.139244620058346,8,0.018478497974222907,0.9999791671006854
1.0,20.000000000000004,8,0.018478497974222907,1.0
1.6475489724420658,20.000000000000004,8,0.018478497974222907,0.004687402345784463
2.7144176165949068,20.000000000000004,8,0.018478497974222907,0.314264286160705
4.47213595499958,20.000000000000004,8,0.018478497974222907,0.9913751796837565
7.368062997280774,20.000000000000004,8,0.018478497974222907,1.0
12.139244620058346,20.000000000000004,8,0.018478497974222907,0.9999791671006854
20.000000000000004,20.000000000000004,8,0.018478497974222907,0.9999791671006854
1.0,1.0,9,0.018478497974222907,0.5504676985896128
1.6475489724420658,1.0,9,0.018478497974222907,0.5617591300181246
2.7144176165949068,1.0,9,0.018478497974222907,0.6784650319785005
4.47213595499958,1.0,9,0.018478497974222907,0.7048186496114665
7.368062997280774,1.0,9,0.018478497974222907,0.7812545571967251
12.139244620058346,1.0,9,0.018478497974222907,0.8648569821462053
20.000000000000004,1.0,9,0.018478497974222907,0.909293556384242
1.0,1.6475489724420658,9,0.018478497974222907,0.5492802233286807
1.6475489724420658,1.6475489724420658,9,0.018478497974222907,0.656694652194746
2.7144176165949068,1.6475489724420658,9,0.018478497974222907,0.6992770983937835
4.47213595499958,1.6475489724420658,9,0.018478497974222907,0.763963250765609
7.368062997280774,1.6475489724420658,9,0.018478497974222907,0.8786066956938398
12.139244620058346,1.6475489724420658,9,0.018478497974222907,0.9202516614237204
20.000000000000004,1.6475489724420658,9,0.018478497974222907,0.9443136601320806
1.0,2.7144176165949068,9,0.018478497974222907,0.5768838149205225
1.6475489724420658,2.7144176165949068,9,0.018478497974222907,0.7257765463219517
2.7144176165949068,2.7144176165949068,9,0.018478497974222907,0.8068790233536801
4.47213595499958,2.7144176165949068,9,0.018478497974222907,0.843232432657653
7.368062997280774,2.7144176165949068,9,0.018478497974222907,0.9525634882606613
12.139244620058346,2.7144176165949068,9,0.018478497974222907,0.9790421032895148
20.000000000000004,2.7144176165949068,9,0.018478497974222907,0.9871669340222079
1.0,4.47213595499958,9,0.018478497974222907,0.5211349763546593
1.6475489724420658,4.47213595499958,9,0.018478497974222907,0.9985208641486636
2.7144176165949068,4.47213595499958,9,0.018478497974222907,0.9069186058623778
4.47213595499958,4.47213595499958,9,0.018478497974222907,0.9999791671006854
7.368062997280774,4.47213595499958,9,0.018478497974222907,0.9996458407116519
12.139244620058346,4.47213595499958,9,0.018478497974222907,1.0
20.000000000000004,4.47213595499958,9,0.018478497974222907,0.9999791671006854
1.0,7.368062997280774,9,0.018478497974222907,0.9999166684027416
1.6475489724420658,7.368062997280774,9,0.018478497974222907,0.9999791671006854
2.7144176165949068,7.368062997280774,9,0.018478497974222907,0.9999791671006854
4.47213595499958,7.368062997280774,9,0.018478497974222907,0.0004999895835503427
7.368062997280774,7.368062997280774,9,0.018478497974222907,1.0
12.139244620058346,7.368062997280774,9,0.018478497974222907,0.9999791671006854
20.000000000000004,7.368062997280774,9,0.018478497974222907,1.0
1.0,12.139244620058346,9,0.018478497974222907,0.9987500260411242
1.6475489724420658,12.139244620058346,9,0.018478497974222907,0.9999791671006854
2.7144176165949068,12.139244620058346,9,0.018478497974222907,1.0
4.47213595499958,12.139244620058346,9,0.018478497974222907,0.9999791671006854
7.368062997280774,12.139244620058346,9,0.018478497974222907,0.9999791671006854
12.139244620058346,12.139244620058346,9,0.018478497974222907,1.0
20.000000000000004,12.139244620058346,9,0.018478497974222907,1.0
1.0,20.000000000000004,9,0.018478497974222907,0.9998750026041124
1.6475489724420658,20.000000000000004,9,0.018478497974222907,0.19666256952980146
2.7144176165949068,20.000000000000004,9,0.018478497974222907,0.45684464906981104
4.47213595499958,20.000000000000004,9,0.018478497974222907,0.9942917855878003
7.368062997280774,20.000000000000004,9,0.018478497974222907,0.9999791671006854
12.139244620058346,20.000000000000004,9,0.018478497974222907,1.0
20.000000000000004,20.000000000000004,9,0.018478497974222907,0.9999791671006854
1.0,1.0,10,0.018478497974222907,0.5699672923480761
1.6475489724420658,1.0,10,0.018478497974222907,0.5929876460907064
2.7144176165949068,1.0,10,0.018478497974222907,0.6188829399387513
4.47213595499958,1.0,10,0.018478497974222907,0.7204433240974146
7.368062997280774,1.0,10,0.018478497974222907,0.7889627299431262
12.139244620058346,1.0,10,0.018478497974222907,0.8512114330951438
20.000000000000004,1.0,10,0.018478497974222907,0.9360221662048708
1.0,1.6475489724420658,10,0.018478497974222907,0.5805087394012625
1.6475489724420658,1.6475489724420658,10,0.018478497974222907,0.6067373596383409
2.7144176165949068,1.6475489724420658,10,0.018478497974222907,0.7159017520468324
4.47213595499958,1.6475489724420658,10,0.018478497974222907,0.7935459677923377
7.368062997280774,1.6475489724420658,10,0.018478497974222907,0.8686069040228328
12.139244620058346,1.6475489724420658,10,0.018478497974222907,0.9278140038749193
20.000000000000004,1.6475489724420658,10,0.018478497974222907,0.9487719005854045
1.0,2.7144176165949068,10,0.018478497974222907,0.6752150996854233
1.6475489724420658,2.7144176165949068,10,0.018478497974222907,0.6950896856315494
2.7144176165949068,2.7144176165949068,10,0.018478497974222907,0.7964417407970668
4.47213595499958,2.7144176165949068,10,0.018478497974222907,0.8697110476865065
7.368062997280774,2.7144176165949068,10,0.018478497974222907,0.9342097039645008
12.139244620058346,2.7144176165949068,10,0.018478497974222907,0.9688964813233057
20.000000000000004,2.7144176165949068,10,0.018478497974222907,0.9953750963521594
1.0,4.47213595499958,10,0.018478497974222907,0.9971250598945856
1.6475489724420658,4.47213595499958,10,0.018478497974222907,0.9982292035582592
2.7144176165949068,4.47213595499958,10,0.018478497974222907,0.8244828232745152
4.47213595499958,4.47213595499958,10,0.018478497974222907,0.9998125039061686
7.368062997280774,4.47213595499958,10,0.018478497974222907,0.9997083394095956
12.139244620058346,4.47213595499958,10,0.018478497974222907,0.9992291827253599
20.000000000000004,4.47213595499958,10,0.018478497974222907,0.9999791671006854
1.0,7.368062997280774,10,0.018478497974222907,0.9978333784712818
1.6475489724420658,7.368062997280774,10,0.018478497974222907,1.0
2.7144176165949068,7.368062997280774,10,0.018478497974222907,1.0
4.47213595499958,7.368062997280774,10,0.018478497974222907,0.9999791671006854
7.368062997280774,7.368062997280774,10,0.018478497974222907,0.9999791671006854
12.139244620058346,7.368062997280774,10,0.018478497974222907,1.0
20.000000000000004,7.368062997280774,10,0.018478497974222907,0.9999791671006854
1.0,12.139244620058346,10,0.018478497974222907,1.0
1.6475489724420658,12.139244620058346,10,0.018478497974222907,0.9998333368054833
2.7144176165949068,12.139244620058346,10,0.018478497974222907,0.9999791671006854
4.47213595499958,12.139244620058346,10,0.018478497974222907,0.9999791671006854
7.368062997280774,12.139244620058346,10,0.018478497974222907,0.9999791671006854
12.139244620058346,12.139244620058346,10,0.018478497974222907,1.0
20.000000000000004,12.139244620058346,10,0.018478497974222907,1.0
1.0,20.000000000000004,10,0.018478497974222907,0.0004791566842357451
1.6475489724420658,20.000000000000004,10,0.018478497974222907,0.008187329430636861
2.7144176165949068,20.000000000000004,10,0.018478497974222907,0.4118455865502802
4.47213595499958,20.000000000000004,10,0.018478497974222907,0.9833336805483219
7.368062997280774,20.000000000000004,10,0.018478497974222907,1.0
12.139244620058346,20.000000000000004,10,0.018478497974222907,1.0
20.000000000000004,20.000000000000004,10,0.018478497974222907,1.0
1.0,1.0,1,0.025118864315095794,0.5645715714255953
1.6475489724420658,1.0,1,0.025118864315095794,0.5650923939084602
2.7144176165949068,1.0,1,0.025118864315095794,0.6232578487948168
4.47213595499958,1.0,1,0.025118864315095794,0.7153600966646528
7.368062997280774,1.0,1,0.025118864315095794,0.7622966188204412
12.139244620058346,1.0,1,0.025118864315095794,0.8390241869961043
20.000000000000004,1.0,1,0.025118864315095794,0.9083144101164559
1.0,1.6475489724420658,1,0.025118864315095794,0.6102164538238787
1.6475489724420658,1.6475489724420658,1,0.025118864315095794,0.623507843586592
2.7144176165949068,1.6475489724420658,1,0.025118864315095794,0.635049269806879
4.47213595499958,1.6475489724420658,1,0.025118864315095794,0.7447553175975501
7.368062997280774,1.6475489724420658,1,0.025118864315095794,0.859690423116185
12.139244620058346,1.6475489724420658,1,0.025118864315095794,0.895731338930439
20.000000000000004,1.6475489724420658,1,0.025118864315095794,0.9362304951980167
1.0,2.7144176165949068,1,0.025118864315095794,0.5866752775983833
1.6475489724420658,2.7144176165949068,1,0.025118864315095794,0.7052769733963876
2.7144176165949068,2.7144176165949068,1,0.025118864315095794,0.7064019499593759
4.47213595499958,2.7144176165949068,1,0.025118864315095794,0.841003312430991
7.368062997280774,2.7144176165949068,1,0.025118864315095794,0.9072935980500406
12.139244620058346,2.7144176165949068,1,0.025118864315095794,0.961792462657028
20.000000000000004,2.7144176165949068,1,0.025118864315095794,0.9903543676173413
1.0,4.47213595499958,1,0.025118864315095794,0.77452553071811
1.6475489724420658,4.47213595499958,1,0.025118864315095794,0.9742297035478428
2.7144176165949068,4.47213595499958,1,0.025118864315095794,0.6609028978562946
4.47213595499958,4.47213595499958,1,0.025118864315095794,0.985146142788692
7.368062997280774,4.47213595499958,1,0.025118864315095794,0.9897918793358472
12.139244620058346,4.47213595499958,1,0.025118864315095794,0.9975833836795067
20.000000000000004,4.47213595499958,1,0.025118864315095794,0.9999791671006854
1.0,7.368062997280774,1,0.025118864315095794,0.0002916605904043666
1.6475489724420658,7.368062997280774,1,0.025118864315095794,0.0002916605904043666
2.7144176165949068,7.368062997280774,1,0.025118864315095794,0.999583342013708
4.47213595499958,7.368062997280774,1,0.025118864315095794,0.9985208641486636
7.368062997280774,7.368062997280774,1,0.025118864315095794,1.0
12.139244620058346,7.368062997280774,1,0.025118864315095794,1.0
20.000000000000004,7.368062997280774,1,0.025118864315095794,0.9999791671006854
1.0,12.139244620058346,1,0.025118864315095794,0.9994583446178205
1.6475489724420658,12.139244620058346,1,0.025118864315095794,0.9998333368054833
2.7144176165949068,12.139244620058346,1,0.025118864315095794,1.0
4.47213595499958,12.139244620058346,1,0.025118864315095794,1.0
7.368062997280774,12.139244620058346,1,0.025118864315095794,0.9999791671006854
12.139244620058346,12.139244620058346,1,0.025118864315095794,0.9999791671006854
20.000000000000004,12.139244620058346,1,0.025118864315095794,1.0
1.0,20.000000000000004,1,0.025118864315095794,0.27709839378346285
1.6475489724420658,20.000000000000004,1,0.025118864315095794,0.2205995708422741
2.7144176165949068,20.000000000000004,1,0.025118864315095794,0.3990333534718027
4.47213595499958,20.000000000000004,1,0.025118864315095794,0.9485010728943147
7.368062997280774,20.000000000000004,1,0.025118864315095794,0.9999791671006854
12.139244620058346,20.000000000000004,1,0.025118864315095794,1.0
20.000000000000004,20.000000000000004,1,0.025118864315095794,1.0
1.0,1.0,2,0.025118864315095794,0.6069456886314868
1.6475489724420658,1.0,2,0.025118864315095794,0.591612674735943
2.7144176165949068,1.0,2,0.025118864315095794,0.6558405033228475
4.47213595499958,1.0,2,0.025118864315095794,0.6906106122789109
7.368062997280774,1.0,2,0.025118864315095794,0.7654215537176309
12.139244620058346,1.0,2,0.025118864315095794,0.8429824378658778
20.000000000000004,1.0,2,0.025118864315095794,0.8812108081081644
1.0,1.6475489724420658,2,0.025118864315095794,0.5691339763754921
1.6475489724420658,1.6475489724420658,2,0.025118864315095794,0.6083831586841941
2.7144176165949068,1.6475489724420658,2,0.025118864315095794,0.7072977646299036
4.47213595499958,1.6475489724420658,2,0.025118864315095794,0.7392554321784963
7.368062997280774,1.6475489724420658,2,0.025118864315095794,0.8301493718880857
12.139244620058346,1.6475489724420658,2,0.025118864315095794,0.8968146496947981
20.000000000000004,1.6475489724420658,2,0.025118864315095794,0.9343138684610738
1.0,2.7144176165949068,2,0.025118864315095794,0.6010916439240849
1.6475489724420658,2.7144176165949068,2,0.025118864315095794,0.654465531968084
2.7144176165949068,2.7144176165949068,2,0.025118864315095794,0.7411303931168101
4.47213595499958,2.7144176165949068,2,0.025118864315095794,0.8713151809337305
