"DF","PR","repeat","sigma_p","x"
2.7144176165949068,20.000000000000004,1,5.222222222222222,0.5574258869606883
4.47213595499958,20.000000000000004,1,5.222222222222222,0.8260244578237953
7.368062997280774,20.000000000000004,1,5.222222222222222,0.9902502031207683
12.139244620058346,20.000000000000004,1,5.222222222222222,1.0
20.000000000000004,20.000000000000004,1,5.222222222222222,1.0
1.0,1.0,2,5.222222222222222,0.5785504468656903
1.6475489724420658,1.0,2,5.222222222222222,0.6817566300702069
2.7144176165949068,1.0,2,5.222222222222222,0.613153892627237
4.47213595499958,1.0,2,5.222222222222222,0.6156538405449886
7.368062997280774,1.0,2,5.222222222222222,0.7082560779983751
12.139244620058346,1.0,2,5.222222222222222,0.7426720276660903
20.000000000000004,1.0,2,5.222222222222222,0.7697964625736964
1.0,1.6475489724420658,2,5.222222222222222,0.5890085623216182
1.6475489724420658,1.6475489724420658,2,5.222222222222222,0.6534030541030396
2.7144176165949068,1.6475489724420658,2,5.222222222222222,0.610716443407429
4.47213595499958,1.6475489724420658,2,5.222222222222222,0.6347992750151038
7.368062997280774,1.6475489724420658,2,5.222222222222222,0.7062977854628029
12.139244620058346,1.6475489724420658,2,5.222222222222222,0.7400679152517656
20.000000000000004,1.6475489724420658,2,5.222222222222222,0.8012749734380534
1.0,2.7144176165949068,2,5.222222222222222,0.5966959021687048
1.6475489724420658,2.7144176165949068,2,5.222222222222222,0.6474031791004354
2.7144176165949068,2.7144176165949068,2,5.222222222222222,0.7015478844190746
4.47213595499958,2.7144176165949068,2,5.222222222222222,0.6647986500281244
7.368062997280774,2.7144176165949068,2,5.222222222222222,0.7860044582404533
12.139244620058346,2.7144176165949068,2,5.222222222222222,0.7693173058894607
20.000000000000004,2.7144176165949068,2,5.222222222222222,0.8930438949188558
1.0,4.47213595499958,2,5.222222222222222,0.654778025457803
1.6475489724420658,4.47213595499958,2,5.222222222222222,0.6329243140767901
2.7144176165949068,4.47213595499958,2,5.222222222222222,0.6425074477615049
4.47213595499958,4.47213595499958,2,5.222222222222222,0.7808378992104331
7.368062997280774,4.47213595499958,2,5.222222222222222,0.8370450615612175
12.139244620058346,4.47213595499958,2,5.222222222222222,0.8937313805962376
20.000000000000004,4.47213595499958,2,5.222222222222222,0.9641465802795776
1.0,7.368062997280774,2,5.222222222222222,0.7337347138601279
1.6475489724420658,7.368062997280774,2,5.222222222222222,0.6058415449678132
2.7144176165949068,7.368062997280774,2,5.222222222222222,0.7487552342659528
4.47213595499958,7.368062997280774,2,5.222222222222222,0.7248598987521093
7.368062997280774,7.368062997280774,2,5.222222222222222,0.9186475281764963
12.139244620058346,7.368062997280774,2,5.222222222222222,0.9840211662257037
20.000000000000004,7.368062997280774,2,5.222222222222222,0.9960834149288557
1.0,12.139244620058346,2,5.222222222222222,0.5195725089060644
1.6475489724420658,12.139244620058346,2,5.222222222222222,0.7684006583196183
2.7144176165949068,12.139244620058346,2,5.222222222222222,0.7961084144080331
4.47213595499958,12.139244620058346,2,5.222222222222222,0.8597320889148142
7.368062997280774,12.139244620058346,2,5.222222222222222,0.9589800212495573
12.139244620058346,12.139244620058346,2,5.222222222222222,1.0
20.000000000000004,12.139244620058346,2,5.222222222222222,1.0
1.0,20.000000000000004,2,5.222222222222222,0.5054478031707673
1.6475489724420658,20.000000000000004,2,5.222222222222222,0.49142726193204306
2.7144176165949068,20.000000000000004,2,5.222222222222222,0.6355284264911147
4.47213595499958,20.000000000000004,2,5.222222222222222,0.8852315576758818
7.368062997280774,20.000000000000004,2,5.222222222222222,0.975250515614258
12.139244620058346,20.000000000000004,2,5.222222222222222,0.9999791671006854
20.000000000000004,20.000000000000004,2,5.222222222222222,1.0
1.0,1.0,3,5.222222222222222,0.6511114351784337
1.6475489724420658,1.0,3,5.222222222222222,0.6337784629486886
2.7144176165949068,1.0,3,5.222222222222222,0.5886127372346409
4.47213595499958,1.0,3,5.222222222222222,0.6666527780671236
7.368062997280774,1.0,3,5.222222222222222,0.6843607424845316
12.139244620058346,1.0,3,5.222222222222222,0.7228182746192787
20.000000000000004,1.0,3,5.222222222222222,0.7885669048561488
1.0,1.6475489724420658,3,5.222222222222222,0.6274244286577363
1.6475489724420658,1.6475489724420658,3,5.222222222222222,0.6152371825586967
2.7144176165949068,1.6475489724420658,3,5.222222222222222,0.6383408678985855
4.47213595499958,1.6475489724420658,3,5.222222222222222,0.6739026270286036
7.368062997280774,1.6475489724420658,3,5.222222222222222,0.7271723505760297
12.139244620058346,1.6475489724420658,3,5.222222222222222,0.8018374617195475
20.000000000000004,1.6475489724420658,3,5.222222222222222,0.8083581592050165
1.0,2.7144176165949068,3,5.222222222222222,0.6310493531384763
1.6475489724420658,2.7144176165949068,3,5.222222222222222,0.6682985771129768
2.7144176165949068,2.7144176165949068,3,5.222222222222222,0.6971729755630091
4.47213595499958,2.7144176165949068,3,5.222222222222222,0.68883981583717
7.368062997280774,2.7144176165949068,3,5.222222222222222,0.7486510697693798
12.139244620058346,2.7144176165949068,3,5.222222222222222,0.8104206162371618
20.000000000000004,2.7144176165949068,3,5.222222222222222,0.9081269140226246
1.0,4.47213595499958,3,5.222222222222222,0.7342763692423074
1.6475489724420658,4.47213595499958,3,5.222222222222222,0.665340305410304
2.7144176165949068,4.47213595499958,3,5.222222222222222,0.7134018041290806
4.47213595499958,4.47213595499958,3,5.222222222222222,0.831941001229141
7.368062997280774,4.47213595499958,3,5.222222222222222,0.8774817191308515
12.139244620058346,4.47213595499958,3,5.222222222222222,0.9071477677548384
20.000000000000004,4.47213595499958,3,5.222222222222222,0.9411262265369471
1.0,7.368062997280774,3,5.222222222222222,0.7676506739442929
1.6475489724420658,7.368062997280774,3,5.222222222222222,0.5559884169079811
2.7144176165949068,7.368062997280774,3,5.222222222222222,0.7897543801170809
4.47213595499958,7.368062997280774,3,5.222222222222222,0.8615237182558697
7.368062997280774,7.368062997280774,3,5.222222222222222,0.891689756463407
12.139244620058346,7.368062997280774,3,5.222222222222222,0.9765838211703923
20.000000000000004,7.368062997280774,3,5.222222222222222,0.9897918793358472
1.0,12.139244620058346,3,5.222222222222222,0.6743192850148956
1.6475489724420658,12.139244620058346,3,5.222222222222222,0.7625049478135872
2.7144176165949068,12.139244620058346,3,5.222222222222222,0.7812753900960396
4.47213595499958,12.139244620058346,3,5.222222222222222,0.9071477677548384
7.368062997280774,12.139244620058346,3,5.222222222222222,0.9450011458094623
12.139244620058346,12.139244620058346,3,5.222222222222222,0.9998125039061686
20.000000000000004,12.139244620058346,3,5.222222222222222,0.9999791671006854
1.0,20.000000000000004,3,5.222222222222222,0.4781983708672736
1.6475489724420658,20.000000000000004,3,5.222222222222222,0.45363638257536304
2.7144176165949068,20.000000000000004,3,5.222222222222222,0.5830503531176434
4.47213595499958,20.000000000000004,3,5.222222222222222,0.819107935251349
7.368062997280774,20.000000000000004,3,5.222222222222222,0.994354284285744
12.139244620058346,20.000000000000004,3,5.222222222222222,1.0
20.000000000000004,20.000000000000004,3,5.222222222222222,0.9999791671006854
1.0,1.0,4,5.222222222222222,0.6168413158059207
1.6475489724420658,1.0,4,5.222222222222222,0.6533197225057811
2.7144176165949068,1.0,4,5.222222222222222,0.638049207308181
4.47213595499958,1.0,4,5.222222222222222,0.6473823462011208
7.368062997280774,1.0,4,5.222222222222222,0.7274848440657486
12.139244620058346,1.0,4,5.222222222222222,0.7696297993791796
20.000000000000004,1.0,4,5.222222222222222,0.7655048853148892
1.0,1.6475489724420658,4,5.222222222222222,0.6267786087789837
1.6475489724420658,1.6475489724420658,4,5.222222222222222,0.6015083019103769
2.7144176165949068,1.6475489724420658,4,5.222222222222222,0.6255494677194225
4.47213595499958,1.6475489724420658,4,5.222222222222222,0.7154434282619112
7.368062997280774,1.6475489724420658,4,5.222222222222222,0.6975479677506718
12.139244620058346,1.6475489724420658,4,5.222222222222222,0.7701922876606737
20.000000000000004,1.6475489724420658,4,5.222222222222222,0.8181912876815066
1.0,2.7144176165949068,4,5.222222222222222,0.570175621341222
1.6475489724420658,2.7144176165949068,4,5.222222222222222,0.5844253244724068
2.7144176165949068,2.7144176165949068,4,5.222222222222222,0.6334243036603404
4.47213595499958,2.7144176165949068,4,5.222222222222222,0.647111518510031
7.368062997280774,2.7144176165949068,4,5.222222222222222,0.7571925584883649
12.139244620058346,2.7144176165949068,4,5.222222222222222,0.8223578675444262
20.000000000000004,2.7144176165949068,4,5.222222222222222,0.8872731818087123
1.0,4.47213595499958,4,5.222222222222222,0.6242578279619174
1.6475489724420658,4.47213595499958,4,5.222222222222222,0.688381492052249
2.7144176165949068,4.47213595499958,4,5.222222222222222,0.7114851773921377
4.47213595499958,4.47213595499958,4,5.222222222222222,0.7670465198641695
7.368062997280774,4.47213595499958,4,5.222222222222222,0.8304618653778046
12.139244620058346,4.47213595499958,4,5.222222222222222,0.9214391366846524
20.000000000000004,4.47213595499958,4,5.222222222222222,0.9502510364367409
1.0,7.368062997280774,4,5.222222222222222,0.6476948396908397
1.6475489724420658,7.368062997280774,4,5.222222222222222,0.7044853232224328
2.7144176165949068,7.368062997280774,4,5.222222222222222,0.6802566613195559
4.47213595499958,7.368062997280774,4,5.222222222222222,0.7986291952250995
7.368062997280774,7.368062997280774,4,5.222222222222222,0.9188975229682715
12.139244620058346,7.368062997280774,4,5.222222222222222,0.969042311618508
20.000000000000004,7.368062997280774,4,5.222222222222222,0.9873752630153538
1.0,12.139244620058346,4,5.222222222222222,0.6787150267702756
1.6475489724420658,12.139244620058346,4,5.222222222222222,0.5681339972083915
2.7144176165949068,12.139244620058346,4,5.222222222222222,0.8395866752775983
4.47213595499958,12.139244620058346,4,5.222222222222222,0.9008770650611445
7.368062997280774,12.139244620058346,4,5.222222222222222,0.9993125143226183
12.139244620058346,12.139244620058346,4,5.222222222222222,0.9983333680548322
20.000000000000004,12.139244620058346,4,5.222222222222222,0.9999791671006854
1.0,20.000000000000004,4,5.222222222222222,0.4602612445574051
1.6475489724420658,20.000000000000004,4,5.222222222222222,0.46999020853732215
2.7144176165949068,20.000000000000004,4,5.222222222222222,0.6115705922793275
4.47213595499958,20.000000000000004,4,5.222222222222222,0.861711214349701
7.368062997280774,20.000000000000004,4,5.222222222222222,0.9931043103268682
12.139244620058346,20.000000000000004,4,5.222222222222222,0.9999791671006854
20.000000000000004,20.000000000000004,4,5.222222222222222,1.0
1.0,1.0,5,5.222222222222222,0.6445074060957063
1.6475489724420658,1.0,5,5.222222222222222,0.6677777546301119
2.7144176165949068,1.0,5,5.222222222222222,0.6287994000124998
4.47213595499958,1.0,5,5.222222222222222,0.6699443761588301
7.368062997280774,1.0,5,5.222222222222222,0.7127351513510135
12.139244620058346,1.0,5,5.222222222222222,0.721922459948751
20.000000000000004,1.0,5,5.222222222222222,0.7361304972813066
1.0,1.6475489724420658,5,5.222222222222222,0.6384450323951585
1.6475489724420658,1.6475489724420658,5,5.222222222222222,0.6530280619153768
2.7144176165949068,1.6475489724420658,5,5.222222222222222,0.6979854586362784
4.47213595499958,1.6475489724420658,5,5.222222222222222,0.6894439699172934
7.368062997280774,1.6475489724420658,5,5.222222222222222,0.7216516322576613
12.139244620058346,1.6475489724420658,5,5.222222222222222,0.7763171600591654
20.000000000000004,1.6475489724420658,5,5.222222222222222,0.820191246015708
1.0,2.7144176165949068,5,5.222222222222222,0.574008874815108
1.6475489724420658,2.7144176165949068,5,5.222222222222222,0.6282577446303202
2.7144176165949068,2.7144176165949068,5,5.222222222222222,0.7057144642819941
4.47213595499958,2.7144176165949068,5,5.222222222222222,0.778462948688569
7.368062997280774,2.7144176165949068,5,5.222222222222222,0.7637132559738339
12.139244620058346,2.7144176165949068,5,5.222222222222222,0.8198579196266744
20.000000000000004,2.7144176165949068,5,5.222222222222222,0.8569821462052873
1.0,4.47213595499958,5,5.222222222222222,0.687131518093373
1.6475489724420658,4.47213595499958,5,5.222222222222222,0.6470906856107165
2.7144176165949068,4.47213595499958,5,5.222222222222222,0.6000291660590404
4.47213595499958,4.47213595499958,5,5.222222222222222,0.7053186391950168
7.368062997280774,4.47213595499958,5,5.222222222222222,0.8088789816878815
12.139244620058346,4.47213595499958,5,5.222222222222222,0.9022103706172788
20.000000000000004,4.47213595499958,5,5.222222222222222,0.9484177412970564
1.0,7.368062997280774,5,5.222222222222222,0.7328597320889149
1.6475489724420658,7.368062997280774,5,5.222222222222222,0.7867752755150934
2.7144176165949068,7.368062997280774,5,5.222222222222222,0.7845669881877461
4.47213595499958,7.368062997280774,5,5.222222222222222,0.8181287889835629
7.368062997280774,7.368062997280774,5,5.222222222222222,0.8633986791941834
12.139244620058346,7.368062997280774,5,5.222222222222222,0.973125559884169
20.000000000000004,7.368062997280774,5,5.222222222222222,0.9722297452136414
1.0,12.139244620058346,5,5.222222222222222,0.8387325264056998
1.6475489724420658,12.139244620058346,5,5.222222222222222,0.6792358492531405
2.7144176165949068,12.139244620058346,5,5.222222222222222,0.7937542967854836
4.47213595499958,12.139244620058346,5,5.222222222222222,0.9253973875544259
7.368062997280774,12.139244620058346,5,5.222222222222222,0.9687506510281035
12.139244620058346,12.139244620058346,5,5.222222222222222,0.9994791775171351
20.000000000000004,12.139244620058346,5,5.222222222222222,0.9999791671006854
1.0,20.000000000000004,5,5.222222222222222,0.42269952709318553
1.6475489724420658,20.000000000000004,5,5.222222222222222,0.533676381742047
2.7144176165949068,20.000000000000004,5,5.222222222222222,0.6130913939292931
4.47213595499958,20.000000000000004,5,5.222222222222222,0.8178579612924731
7.368062997280774,20.000000000000004,5,5.222222222222222,0.9773546384450323
12.139244620058346,20.000000000000004,5,5.222222222222222,1.0
20.000000000000004,20.000000000000004,5,5.222222222222222,0.9999791671006854
1.0,1.0,6,5.222222222222222,0.6270911022687027
1.6475489724420658,1.0,6,5.222222222222222,0.6181746213620549
2.7144176165949068,1.0,6,5.222222222222222,0.6572988062748693
4.47213595499958,1.0,6,5.222222222222222,0.6422366200704152
7.368062997280774,1.0,6,5.222222222222222,0.713276806733193
12.139244620058346,1.0,6,5.222222222222222,0.7441094977187975
20.000000000000004,1.0,6,5.222222222222222,0.7717964209078978
1.0,1.6475489724420658,6,5.222222222222222,0.6229036895064686
1.6475489724420658,1.6475489724420658,6,5.222222222222222,0.6278619195433428
2.7144176165949068,1.6475489724420658,6,5.222222222222222,0.6494864690318952
4.47213595499958,1.6475489724420658,6,5.222222222222222,0.6858815441344972
7.368062997280774,1.6475489724420658,6,5.222222222222222,0.7712130997270891
12.139244620058346,1.6475489724420658,6,5.222222222222222,0.7747130268119414
20.000000000000004,1.6475489724420658,6,5.222222222222222,0.7945042811608092
1.0,2.7144176165949068,6,5.222222222222222,0.6423824503656174
1.6475489724420658,2.7144176165949068,6,5.222222222222222,0.636757567550676
2.7144176165949068,2.7144176165949068,6,5.222222222222222,0.7121309972708902
4.47213595499958,2.7144176165949068,6,5.222222222222222,0.6948396908397741
7.368062997280774,2.7144176165949068,6,5.222222222222222,0.7880044165746547
12.139244620058346,2.7144176165949068,6,5.222222222222222,0.82319118351701
20.000000000000004,2.7144176165949068,6,5.222222222222222,0.8910647694839691
1.0,4.47213595499958,6,5.222222222222222,0.6476948396908397
1.6475489724420658,4.47213595499958,6,5.222222222222222,0.7160475823420346
2.7144176165949068,4.47213595499958,6,5.222222222222222,0.6552155163434095
4.47213595499958,4.47213595499958,6,5.222222222222222,0.7355888418991271
7.368062997280774,4.47213595499958,6,5.222222222222222,0.792337659632091
12.139244620058346,4.47213595499958,6,5.222222222222222,0.8908564404908231
20.000000000000004,4.47213595499958,6,5.222222222222222,0.9647507343597008
1.0,7.368062997280774,6,5.222222222222222,0.5772796400074999
1.6475489724420658,7.368062997280774,6,5.222222222222222,0.7002979104601987
2.7144176165949068,7.368062997280774,6,5.222222222222222,0.7613174725526551
4.47213595499958,7.368062997280774,6,5.222222222222222,0.823503677006729
7.368062997280774,7.368062997280774,6,5.222222222222222,0.9116685069061061
12.139244620058346,7.368062997280774,6,5.222222222222222,0.9735213849711465
20.000000000000004,7.368062997280774,6,5.222222222222222,0.9857502968688152
1.0,12.139244620058346,6,5.222222222222222,0.6962146621945376
1.6475489724420658,12.139244620058346,6,5.222222222222222,0.8301077060894565
2.7144176165949068,12.139244620058346,6,5.222222222222222,0.7131309764379908
4.47213595499958,12.139244620058346,6,5.222222222222222,0.90525197391721
7.368062997280774,12.139244620058346,6,5.222222222222222,0.9707297764629903
12.139244620058346,12.139244620058346,6,5.222222222222222,0.9977917126726527
20.000000000000004,12.139244620058346,6,5.222222222222222,0.9945209474802609
1.0,20.000000000000004,6,5.222222222222222,0.4921355805087394
1.6475489724420658,20.000000000000004,6,5.222222222222222,0.4930522280785817
2.7144176165949068,20.000000000000004,6,5.222222222222222,0.6406741526218204
4.47213595499958,20.000000000000004,6,5.222222222222222,0.8233995125101561
7.368062997280774,20.000000000000004,6,5.222222222222222,0.9966042374117206
12.139244620058346,20.000000000000004,6,5.222222222222222,0.9999791671006854
20.000000000000004,20.000000000000004,6,5.222222222222222,0.9999791671006854
1.0,1.0,7,5.222222222222222,0.5833628466073624
1.6475489724420658,1.0,7,5.222222222222222,0.6174038040874148
2.7144176165949068,1.0,7,5.222222222222222,0.6193204308243578
4.47213595499958,1.0,7,5.222222222222222,0.6526947355263432
7.368062997280774,1.0,7,5.222222222222222,0.7072769317305889
12.139244620058346,1.0,7,5.222222222222222,0.7324847399012521
20.000000000000004,1.0,7,5.222222222222222,0.7404429074394283
1.0,1.6475489724420658,7,5.222222222222222,0.629403554092623
1.6475489724420658,1.6475489724420658,7,5.222222222222222,0.6147163600758317
2.7144176165949068,1.6475489724420658,7,5.222222222222222,0.6746317785046145
4.47213595499958,1.6475489724420658,7,5.222222222222222,0.6701318722526614
7.368062997280774,1.6475489724420658,7,5.222222222222222,0.7559634174288036
12.139244620058346,1.6475489724420658,7,5.222222222222222,0.7957750880189997
20.000000000000004,1.6475489724420658,7,5.222222222222222,0.8280869148559405
1.0,2.7144176165949068,7,5.222222222222222,0.6881731630591029
1.6475489724420658,2.7144176165949068,7,5.222222222222222,0.6674444282410783
2.7144176165949068,2.7144176165949068,7,5.222222222222222,0.6506739442928272
4.47213595499958,2.7144176165949068,7,5.222222222222222,0.7594008458157122
7.368062997280774,2.7144176165949068,7,5.222222222222222,0.7301514551780172
12.139244620058346,2.7144176165949068,7,5.222222222222222,0.8386908606070707
20.000000000000004,2.7144176165949068,7,5.222222222222222,0.8768775650507281
1.0,4.47213595499958,7,5.222222222222222,0.6420282910772692
1.6475489724420658,4.47213595499958,7,5.222222222222222,0.7270265202808275
2.7144176165949068,4.47213595499958,7,5.222222222222222,0.6557780046249037
4.47213595499958,4.47213595499958,7,5.222222222222222,0.7727964000749984
7.368062997280774,4.47213595499958,7,5.222222222222222,0.8332326409866461
12.139244620058346,4.47213595499958,7,5.222222222222222,0.8755859252932231
20.000000000000004,4.47213595499958,7,5.222222222222222,0.9512926814024708
1.0,7.368062997280774,7,5.222222222222222,0.6601737463802837
1.6475489724420658,7.368062997280774,7,5.222222222222222,0.6977562967438178
2.7144176165949068,7.368062997280774,7,5.222222222222222,0.6340909564384075
4.47213595499958,7.368062997280774,7,5.222222222222222,0.8547946917772546
7.368062997280774,7.368062997280774,7,5.222222222222222,0.9078769192308493
12.139244620058346,7.368062997280774,7,5.222222222222222,0.9528759817503802
20.000000000000004,7.368062997280774,7,5.222222222222222,0.9950626028624404
1.0,12.139244620058346,7,5.222222222222222,0.6686527364013249
1.6475489724420658,12.139244620058346,7,5.222222222222222,0.6495073019312098
2.7144176165949068,12.139244620058346,7,5.222222222222222,0.8131913918460032
4.47213595499958,12.139244620058346,7,5.222222222222222,0.8477531718089206
7.368062997280774,12.139244620058346,7,5.222222222222222,0.9581883710756026
12.139244620058346,12.139244620058346,7,5.222222222222222,0.9948542738692944
20.000000000000004,12.139244620058346,7,5.222222222222222,1.0
1.0,20.000000000000004,7,5.222222222222222,0.4353450969771463
1.6475489724420658,20.000000000000004,7,5.222222222222222,0.5018853773879711
2.7144176165949068,20.000000000000004,7,5.222222222222222,0.5994458448782317
4.47213595499958,20.000000000000004,7,5.222222222222222,0.8638153371804754
7.368062997280774,20.000000000000004,7,5.222222222222222,0.9960834149288557
12.139244620058346,20.000000000000004,7,5.222222222222222,0.9999791671006854
20.000000000000004,20.000000000000004,7,5.222222222222222,0.9999791671006854
1.0,1.0,8,5.222222222222222,0.679319180850399
1.6475489724420658,1.0,8,5.222222222222222,0.5978625445303223
2.7144176165949068,1.0,8,5.222222222222222,0.6396741734547197
4.47213595499958,1.0,8,5.222222222222222,0.644007416512156
7.368062997280774,1.0,8,5.222222222222222,0.6756317576717151
12.139244620058346,1.0,8,5.222222222222222,0.7449428136913814
20.000000000000004,1.0,8,5.222222222222222,0.7668381908710236
1.0,1.6475489724420658,8,5.222222222222222,0.6561529968125664
1.6475489724420658,1.6475489724420658,8,5.222222222222222,0.649757296722985
2.7144176165949068,1.6475489724420658,8,5.222222222222222,0.6094456365492386
4.47213595499958,1.6475489724420658,8,5.222222222222222,0.6729651465594467
7.368062997280774,1.6475489724420658,8,5.222222222222222,0.6993812628903564
12.139244620058346,1.6475489724420658,8,5.222222222222222,0.8201287473177642
20.000000000000004,1.6475489724420658,8,5.222222222222222,0.8343159517510051
1.0,2.7144176165949068,8,5.222222222222222,0.6713193475135935
1.6475489724420658,2.7144176165949068,8,5.222222222222222,0.6608820649569801
2.7144176165949068,2.7144176165949068,8,5.222222222222222,0.7070477698381283
4.47213595499958,2.7144176165949068,8,5.222222222222222,0.7177142142872024
7.368062997280774,2.7144176165949068,8,5.222222222222222,0.7460677902543698
12.139244620058346,2.7144176165949068,8,5.222222222222222,0.8204620737067978
20.000000000000004,2.7144176165949068,8,5.222222222222222,0.9028353575967167
1.0,4.47213595499958,8,5.222222222222222,0.6205495718839191
1.6475489724420658,4.47213595499958,8,5.222222222222222,0.6825691131434761
2.7144176165949068,4.47213595499958,8,5.222222222222222,0.7058602945771963
4.47213595499958,4.47213595499958,8,5.222222222222222,0.757025895293848
7.368062997280774,4.47213595499958,8,5.222222222222222,0.8011499760421658
12.139244620058346,4.47213595499958,8,5.222222222222222,0.9123768254828024
20.000000000000004,4.47213595499958,8,5.222222222222222,0.9217099643757422
1.0,7.368062997280774,8,5.222222222222222,0.6792566821524552
1.6475489724420658,7.368062997280774,8,5.222222222222222,0.74398450032291
2.7144176165949068,7.368062997280774,8,5.222222222222222,0.7786504447824004
4.47213595499958,7.368062997280774,8,5.222222222222222,0.8085248223995334
7.368062997280774,7.368062997280774,8,5.222222222222222,0.9133976375492178
12.139244620058346,7.368062997280774,8,5.222222222222222,0.9509801879127519
20.000000000000004,7.368062997280774,8,5.222222222222222,0.9775213016395492
1.0,12.139244620058346,8,5.222222222222222,0.6432574321368305
1.6475489724420658,12.139244620058346,8,5.222222222222222,0.6522780775400513
2.7144176165949068,12.139244620058346,8,5.222222222222222,0.8375450511447678
4.47213595499958,12.139244620058346,8,5.222222222222222,0.9113768463157017
7.368062997280774,12.139244620058346,8,5.222222222222222,0.9943959500843732
12.139244620058346,12.139244620058346,8,5.222222222222222,0.9979583758671694
20.000000000000004,12.139244620058346,8,5.222222222222222,0.9999166684027416
1.0,20.000000000000004,8,5.222222222222222,0.4781358721693298
1.6475489724420658,20.000000000000004,8,5.222222222222222,0.49955209266473616
2.7144176165949068,20.000000000000004,8,5.222222222222222,0.6183621174558863
4.47213595499958,20.000000000000004,8,5.222222222222222,0.925751546842774
7.368062997280774,20.000000000000004,8,5.222222222222222,0.9893752213495552
12.139244620058346,20.000000000000004,8,5.222222222222222,1.0
20.000000000000004,20.000000000000004,8,5.222222222222222,0.9999791671006854
1.0,1.0,9,5.222222222222222,0.6472781817045479
1.6475489724420658,1.0,9,5.222222222222222,0.6240703318680861
2.7144176165949068,1.0,9,5.222222222222222,0.6708401908293578
4.47213595499958,1.0,9,5.222222222222222,0.6975688006499865
7.368062997280774,1.0,9,5.222222222222222,0.7165684048248995
12.139244620058346,1.0,9,5.222222222222222,0.7498177121309972
20.000000000000004,1.0,9,5.222222222222222,0.7762546613612217
1.0,1.6475489724420658,9,5.222222222222222,0.5960292493906377
1.6475489724420658,1.6475489724420658,9,5.222222222222222,0.6509864377825462
2.7144176165949068,1.6475489724420658,9,5.222222222222222,0.6581321222474532
4.47213595499958,1.6475489724420658,9,5.222222222222222,0.7023812003916585
7.368062997280774,1.6475489724420658,9,5.222222222222222,0.7412970563113268
12.139244620058346,1.6475489724420658,9,5.222222222222222,0.7935459677923377
20.000000000000004,1.6475489724420658,9,5.222222222222222,0.7987125268223578
1.0,2.7144176165949068,9,5.222222222222222,0.6677569217307973
1.6475489724420658,2.7144176165949068,9,5.222222222222222,0.6769650632278494
2.7144176165949068,2.7144176165949068,9,5.222222222222222,0.6512780983729506
4.47213595499958,2.7144176165949068,9,5.222222222222222,0.72223495343847
7.368062997280774,2.7144176165949068,9,5.222222222222222,0.7741922043290764
12.139244620058346,2.7144176165949068,9,5.222222222222222,0.8173788046082373
20.000000000000004,2.7144176165949068,9,5.222222222222222,0.8515447594841774
1.0,4.47213595499958,9,5.222222222222222,0.6344659486260703
1.6475489724420658,4.47213595499958,9,5.222222222222222,0.6584237828378575
2.7144176165949068,4.47213595499958,9,5.222222222222222,0.6723401595800087
4.47213595499958,4.47213595499958,9,5.222222222222222,0.7496927147351097
7.368062997280774,4.47213595499958,9,5.222222222222222,0.8180871231849336
12.139244620058346,4.47213595499958,9,5.222222222222222,0.9079810837274224
20.000000000000004,4.47213595499958,9,5.222222222222222,0.9549384387825254
1.0,7.368062997280774,9,5.222222222222222,0.6825066144455324
1.6475489724420658,7.368062997280774,9,5.222222222222222,0.6726318201704131
2.7144176165949068,7.368062997280774,9,5.222222222222222,0.7228599404179079
4.47213595499958,7.368062997280774,9,5.222222222222222,0.7726505697797963
7.368062997280774,7.368062997280774,9,5.222222222222222,0.8579612924730735
12.139244620058346,7.368062997280774,9,5.222222222222222,0.9799587508593571
20.000000000000004,7.368062997280774,9,5.222222222222222,0.9971250598945856
1.0,12.139244620058346,9,5.222222222222222,0.7325264056998813
1.6475489724420658,12.139244620058346,9,5.222222222222222,0.703547842753276
2.7144176165949068,12.139244620058346,9,5.222222222222222,0.7941709547717756
4.47213595499958,12.139244620058346,9,5.222222222222222,0.8768775650507281
7.368062997280774,12.139244620058346,9,5.222222222222222,0.9897085477385887
12.139244620058346,12.139244620058346,9,5.222222222222222,0.9998541697047978
20.000000000000004,12.139244620058346,9,5.222222222222222,0.998708360242495
1.0,20.000000000000004,9,5.222222222222222,0.43065769463136183
1.6475489724420658,20.000000000000004,9,5.222222222222222,0.48194829274390116
2.7144176165949068,20.000000000000004,9,5.222222222222222,0.6311743505343639
4.47213595499958,20.000000000000004,9,5.222222222222222,0.9199808337326306
7.368062997280774,20.000000000000004,9,5.222222222222222,0.9920418324618238
12.139244620058346,20.000000000000004,9,5.222222222222222,1.0
20.000000000000004,20.000000000000004,9,5.222222222222222,0.9999791671006854
1.0,1.0,10,5.222222222222222,0.6377575467177767
1.6475489724420658,1.0,10,5.222222222222222,0.612008083164934
2.7144176165949068,1.0,10,5.222222222222222,0.6727568175663007
4.47213595499958,1.0,10,5.222222222222222,0.6339242932438908
7.368062997280774,1.0,10,5.222222222222222,0.6796733401387471
12.139244620058346,1.0,10,5.222222222222222,0.6881314972604737
20.000000000000004,1.0,10,5.222222222222222,0.7738797108393575
1.0,1.6475489724420658,10,5.222222222222222,0.6871940167913169
1.6475489724420658,1.6475489724420658,10,5.222222222222222,0.5810087289848128
2.7144176165949068,1.6475489724420658,10,5.222222222222222,0.690964771567259
4.47213595499958,1.6475489724420658,10,5.222222222222222,0.6438615862169538
7.368062997280774,1.6475489724420658,10,5.222222222222222,0.7224016166329869
